user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,age_scaled,reels_watch_time_hours_scaled,daily_screen_time_hours_scaled,sleep_hours_scaled,attention_span_score_scaled,focus_level_scaled,task_completion_rate_scaled,cluster_b_sem_pca,cluster_b
409,34,2.17,9.77,8.09,5.78,8.54,74.57,Medium,YouTube Shorts,0.5012014516681634,-0.6784766952384147,0.9576086088013496,1.1015274618076494,0.1136449750660323,1.1674353139885156,0.2603378248861814,1,1
410,38,2.69,9.36,6.51,9.4,5.43,75.08,High,TikTok,0.9634045194889482,-0.3500067912504289,0.8149096094406452,0.0092709305681624,1.5072116216533296,-0.0319270783023935,0.2899932411687098,1,1
411,22,2.24,11.68,4.39,1.75,9.45,59.98,Medium,YouTube Shorts,-0.8854077517941911,-0.6342595927784933,1.6223771180182902,-1.456288465778491,-1.4377565679579476,1.5183741490318363,-0.5880396722943787,0,1
412,21,3.07,3.15,7.67,1.98,5.15,63.38,Medium,Instagram Reels,-1.0009585187493872,-0.1099710921822855,-1.3464581613641713,0.8111807889465199,-1.349215040688589,-0.1399082583157227,-0.390336897077524,2,2
413,17,2.07,7.81,8.46,9.95,9.34,66.46,High,TikTok,-1.463161586570172,-0.7416439844668735,0.2754377825892015,1.357309054566264,1.7189413607757085,1.4759529711694572,-0.21124144188108,2,0
414,31,5.79,8.92,4.82,9.74,3.16,62.54,High,Instagram Reels,0.1545491508025747,1.608179174831794,0.6617692198828161,-1.159028776896858,1.638099096747164,-0.9073459305533144,-0.4391811121311,0,1
415,15,2.22,10.9,7.63,7.95,6.55,85.64,Low,YouTube Shorts,-1.6942631204805645,-0.6468930506241851,1.3509009728930477,0.7835287248645076,0.9490150366943292,0.3999976417509244,0.904034801842234,1,1
416,30,1.04,10.74,6.23,5.36,9.95,48.4,Low,TikTok,0.0389983838473785,-1.392267063519999,1.2952135585083824,-0.1842935180059234,-0.0480395529910573,1.7111976847699248,-1.2613920655329591,2,2
417,26,3.4,11.78,7.77,5.55,4.38,91.42,High,Instagram Reels,-0.4232046839734062,0.0984809622716285,1.6571817520087058,0.8803109491515505,0.0251034477966735,-0.4368565033523789,1.2401295197108866,1,1
418,41,0.81,7.12,7.57,3.31,1.01,59.88,High,Instagram Reels,1.3100568203545369,-1.5375518287454542,0.0352858080553331,0.7420506287414894,-0.8372140351744716,-1.7364871342270942,-0.5938544598007565,2,0
419,33,1.11,10.31,4.13,4.89,1.58,83.44,Medium,Instagram Reels,0.3856506847129672,-1.348049961060078,1.145553632349595,-1.636026882311571,-0.2289722391501817,-1.5166683034856734,0.7761094767019164,0,2
420,36,1.71,6.27,4.89,4.88,8.73,93.03,High,YouTube Shorts,0.7323029855785558,-0.9690462256893252,-0.2605535808632007,-1.110637664753337,-0.2328218707705886,1.2407082575689896,1.3337475985635734,0,2
421,37,3.05,6.22,6.36,1.32,5.43,93.25,High,YouTube Shorts,0.8478537525337521,-0.1226045500279773,-0.2779558978584085,-0.0944243097393834,-1.6032907276354442,-0.0319270783023935,1.346540131077605,1,1
422,36,2.88,4.53,8.67,5.08,5.83,67.14,High,Instagram Reels,0.7323029855785558,-0.2299889417163572,-0.8661542122964342,1.502482390996828,-0.1558292383624505,0.1223317502880773,-0.1717008868377087,2,0
423,28,4.9,10.18,5.71,5.32,8.19,55.4,High,YouTube Shorts,-0.1921031500630138,1.0459903006985107,1.1003076081620542,-0.5437703510720839,-0.0634380794726849,1.032458838971854,-0.8543569400864942,0,1
424,44,4.57,11.86,7.14,6.99,8.3,76.35,High,Instagram Reels,1.6567091212201257,0.8375382462445967,1.6850254592010383,0.4447909398598564,0.579450401135267,1.0748800168342338,0.3638410424997111,1,1
425,20,2.84,4.56,4.06,5.65,5.3,51.04,Medium,Instagram Reels,-1.1165092857045835,-0.2552558574077407,-0.8557128220993097,-1.6844179944550923,0.0635997640007427,-0.0820611975942964,-1.107881675364578,0,2
426,20,2.34,2.56,7.56,8.76,8.72,87.44,High,YouTube Shorts,-1.1165092857045835,-0.5710923035500347,-1.5518055019076242,0.7351376127209859,1.2608351979472878,1.236851786854228,1.0087009769570392,1,2
427,27,2.24,10.16,7.02,4.31,5.22,82.68,Medium,Instagram Reels,-0.3076539170182101,-0.6342595927784933,1.0933466813639712,0.3618347476138194,-0.4522508731337819,-0.1129129633123905,0.7319170916534437,1,1
428,33,4.76,8.2,7.58,4.69,7.08,87.74,Medium,Instagram Reels,0.3856506847129672,0.957556095778668,0.4111758551518227,0.7489636447619923,-0.3059648715583195,0.6043905896332981,1.0261453394761733,1,1
429,36,0.79,11.6,8.52,6.14,1.3,66.0,Low,Instagram Reels,0.7323029855785558,-1.550185286591146,1.5945334108259577,1.3987871506892815,0.2522317134006805,-1.624649483499003,-0.2379894644104187,2,0
430,22,0.57,4.52,4.73,2.82,2.24,73.45,Medium,Instagram Reels,-0.8854077517941911,-1.6891533228937554,-0.8696346756954759,-1.2212459210813855,-1.0258459845744097,-1.2621412363113969,0.1952122048147475,0,2
431,41,4.88,2.71,5.31,4.54,8.66,46.16,Low,Instagram Reels,1.3100568203545369,1.0333568428528188,-1.4995985509220005,-0.8202909918922074,-0.3637093458644231,1.2137129625656573,-1.391643305675828,0,2
432,41,3.12,6.92,8.98,7.18,3.82,81.26,High,Instagram Reels,1.3100568203545369,-0.0783874475680559,-0.0343234599254983,1.716785887632424,0.6525934019229979,-0.6528188633790378,0.649347109062875,1,0
433,16,1.22,2.85,4.78,4.71,4.01,69.21,Low,TikTok,-1.5787123535253684,-1.278565942908773,-1.4508720633354182,-1.1866808409788705,-0.2982656083175058,-0.5795459197985643,-0.0513347854556831,0,2
434,35,1.8,4.62,7.6,9.16,6.97,70.55,High,TikTok,0.6167522186233596,-0.912195665383712,-0.83483004170506,0.7627896768029981,1.414820462763564,0.5619694117709185,0.0265833671297832,1,2
435,44,5.63,3.26,7.63,6.54,6.33,90.82,High,Instagram Reels,1.6567091212201257,1.5071115120662597,-1.308173063974714,0.7835287248645076,0.4062169782169565,0.3151552860261656,1.2052407946726176,1,1
436,15,5.23,4.24,7.41,2.38,1.74,86.34,Low,Instagram Reels,-1.6942631204805645,1.2544423551524249,-0.9670876508686398,0.6314423724134399,-1.1952297758723132,-1.4549647720494852,0.9447383143868808,1,0
437,42,4.4,3.06,5.14,5.39,7.89,72.11,Medium,Instagram Reels,1.4256075873097331,0.7301538545562167,-1.3777823319555451,-0.9378122642407598,-0.0364906581298368,0.916764717529001,0.1172940522292812,0,2
438,29,3.15,11.54,5.08,7.88,6.56,61.31,High,YouTube Shorts,-0.0765523831078176,-0.0594372607995184,1.573650630431708,-0.979290360363778,0.9220676153514809,0.4038541124656861,-0.5107029984595501,0,1
439,15,3.36,4.79,7.33,6.79,8.7,66.79,Low,YouTube Shorts,-1.6942631204805645,0.0732140465802449,-0.7756621639213533,0.5761382442494153,0.502457768727129,1.229138845424704,-0.1920526431100316,2,2
440,19,5.86,6.44,4.93,8.97,5.82,61.05,Medium,TikTok,-1.2320600526597798,1.6523962772917151,-0.2013857030794937,-1.0829856006713243,1.3416774619758332,0.1184752795733156,-0.5258214459761333,0,1
441,42,5.81,10.99,7.31,7.75,4.73,49.1,Medium,TikTok,1.4256075873097331,1.6208126326774854,1.3822251434844215,0.5623122122084088,0.8720224042861913,-0.3018800283357168,-1.2206885529883125,2,0
442,43,1.68,8.77,6.46,1.55,4.34,78.75,High,TikTok,1.5411583542649292,-0.9879964124578628,0.6095622688971924,-0.0252941495343528,-1.5147492003660856,-0.4522823862114259,0.5033959426527851,1,0
443,30,4.96,8.18,5.93,2.01,1.04,81.49,Medium,YouTube Shorts,0.0389983838473785,1.0838906742355858,0.4042149283537397,-0.3916839986210163,-1.3376661458273684,-1.724917722082809,0.6627211203275439,1,0
444,33,1.58,9.06,5.5,6.85,1.36,98.27,Medium,TikTok,0.3856506847129672,-1.0511637016863216,0.7104957074693984,-0.6889436875026487,0.5255555584495702,-1.6015106592104322,1.638442463897784,1,2
445,18,1.67,10.29,8.74,3.15,2.18,67.34,High,Instagram Reels,-1.347610819614976,-0.9943131413807088,1.1385927055515113,1.5508735031403498,-0.898808141100982,-1.2852800605999677,-0.1600713118249524,2,0
446,17,4.22,10.78,6.54,6.29,9.37,99.84,Medium,TikTok,-1.463161586570172,0.6164527339449906,1.3091354121045484,0.0300099786296718,0.3099761877067841,1.4875223833137423,1.7297346277479202,1,1
447,31,2.73,8.43,6.81,8.13,8.93,51.23,Low,TikTok,0.1545491508025747,-0.3247398755590454,0.491226513329779,0.2166614111832547,1.0183084058616536,1.3178376718642248,-1.0968335791024597,2,1
448,31,5.62,10.9,8.75,6.19,5.47,79.4,Medium,Instagram Reels,0.1545491508025747,1.500794783143414,1.3509009728930477,1.5577865191608529,0.2714798715027152,-0.0165011954433464,0.5411920614442428,1,1
449,26,0.99,7.35,7.27,4.74,2.62,99.69,Low,Instagram Reels,-0.4232046839734062,-1.4238507081342286,0.1153364662332891,0.5346601481263964,-0.2867167134562851,-1.1155953491504498,1.7210124464883527,1,0
450,42,3.31,4.77,8.79,6.82,2.32,78.42,Medium,TikTok,1.4256075873097331,0.0416304019660156,-0.7826230907194366,1.5854385832428646,0.5140066635883498,-1.2312894705933028,0.4842071438817376,1,0
451,44,5.55,10.8,4.53,2.29,3.31,67.14,High,YouTube Shorts,1.6567091212201257,1.4565776806834927,1.316096338902632,-1.3595062414914474,-1.229876460455975,-0.8494988698318878,-0.1717008868377087,0,1
452,43,5.47,7.41,8.23,7.51,9.18,70.92,Medium,TikTok,1.5411583542649292,1.4060438493007257,0.1362192466275387,1.198309686094693,0.7796312453964256,1.414249439733269,0.0480980809033823,2,1
453,28,1.36,11.06,5.68,7.27,5.69,90.73,Low,YouTube Shorts,-0.1921031500630138,-1.190131737988931,1.406588387277713,-0.5645093991335933,0.6872400865066599,0.0683411602814126,1.200007485916878,1,1
454,35,2.52,2.4,8.05,5.63,8.24,96.35,Medium,YouTube Shorts,0.6167522186233596,-0.4573911829388088,-1.6074929162922893,1.0738753977256377,0.0559005007599287,1.051741192545663,1.5267985437753249,1,2
455,20,3.91,5.98,8.28,3.51,5.56,67.24,High,Instagram Reels,-1.1165092857045835,0.4206341373367685,-0.361487019435406,1.2328747661972077,-0.7602214027663337,0.0182070409895094,-0.165886099331331,2,0
456,17,1.38,11.48,5.36,8.18,6.49,86.34,Medium,YouTube Shorts,-1.463161586570172,-1.1774982801432392,1.5527678500374589,-0.7857259117896915,1.0375565639636877,0.3768588174623539,0.9447383143868808,0,1
457,42,5.82,4.5,6.04,5.59,6.49,96.02,Medium,TikTok,1.4256075873097331,1.6271293616003315,-0.876595602493559,-0.3156408223954822,0.0405019742783011,0.3768588174623539,1.5076097450042774,1,1
458,23,5.53,11.42,7.63,1.53,1.28,56.93,Low,YouTube Shorts,-0.7698569848389949,1.4439442228378012,1.5318850696432094,0.7835287248645076,-1.5224484636068991,-1.6323624249285265,-0.7653906912389097,2,0
459,19,1.42,11.54,4.5,9.27,5.01,69.59,Medium,YouTube Shorts,-1.2320600526597798,-1.1522313644518556,1.573650630431708,-1.3802452895529569,1.4571664105880395,-0.1938988483223876,-0.0292385929314458,0,1
460,38,1.17,10.82,7.78,7.91,8.78,99.73,Low,TikTok,0.9634045194889482,-1.3101495875230027,1.3230572657007151,0.887223965172054,0.9336165102127016,1.259990611142798,1.7233383614909044,1,1
461,43,0.97,7.64,4.55,6.26,5.4,61.21,High,Instagram Reels,1.5411583542649292,-1.43648416597992,0.2162699048054947,-1.3456802094504414,0.2984272928455633,-0.0434964904466785,-0.5165177859659282,0,2
462,31,5.5,8.47,8.57,4.93,4.92,77.18,Medium,YouTube Shorts,0.1545491508025747,1.4249940360692632,0.5051483669259457,1.4333522307917974,-0.2135737126685541,-0.2286070847552435,0.4121037788026498,1,0
463,28,1.56,10.7,5.38,9.64,5.74,79.42,High,TikTok,-0.1921031500630138,-1.0637971595320133,1.281291704912216,-0.7718998797486857,1.5996027805430952,0.0876235138552214,0.5423550189455183,0,1
464,35,2.79,9.76,6.88,7.98,4.43,49.25,High,YouTube Shorts,0.6167522186233596,-0.28683950202197,0.9541281454023082,0.2650525233267765,0.96056393155555,-0.4175741497785701,-1.2119663717287454,2,0
465,17,2.97,8.3,4.59,5.81,5.64,88.4,Low,YouTube Shorts,-1.463161586570172,-0.1731383814107441,0.4459804891422389,-1.318028145368429,0.1251938699272528,0.0490588067076035,1.0645229370182692,0,1
466,42,3.79,11.82,5.35,6.88,2.22,64.77,Medium,YouTube Shorts,1.4256075873097331,0.3448333902626179,1.6711036056048725,-0.7926389278101951,0.537104453310791,-1.2698541777409205,-0.3095113507388692,0,0
467,15,0.89,8.86,6.02,3.53,9.71,70.02,Low,YouTube Shorts,-1.6942631204805645,-1.4870179973626871,0.6408864394885665,-0.3294668544364887,-0.7525221395255199,1.618642387615643,-0.0042350066540206,0,2
468,34,1.75,11.75,6.44,2.76,1.31,78.57,Low,TikTok,0.5012014516681634,-0.9437793099979416,1.6467403618115812,-0.0391201815753587,-1.048943774296851,-1.620793012784241,0.4929293251413041,1,0
469,43,5.62,2.57,4.0,3.46,5.35,64.63,Low,YouTube Shorts,1.5411583542649292,1.500794783143414,-1.5483250385085827,-1.7258960905781109,-0.7794695608683682,-0.0627788440204876,-0.3176520532477986,0,2
470,35,5.5,3.39,8.44,3.64,2.89,59.5,Medium,TikTok,0.6167522186233596,1.4249940360692632,-1.2629270397871737,1.343483022525257,-0.7101761917010438,-1.011470639851882,-0.6159506523249932,2,0
471,37,4.8,6.51,4.04,7.66,1.53,72.79,Low,Instagram Reels,0.8478537525337521,0.9828230114700516,-0.1770224592862029,-1.6982440264960983,0.8373757197025292,-1.5359506570594823,0.1568346072726525,0,2
472,15,0.61,5.85,7.87,2.26,6.87,60.81,High,Instagram Reels,-1.6942631204805645,-1.663886407202372,-0.4067330436229467,0.9494411093565815,-1.241425355317196,0.523404704623301,-0.5397769359914405,2,2
473,17,2.3,9.83,6.35,8.0,9.87,66.05,Medium,Instagram Reels,-1.463161586570172,-0.5963592192414183,0.9784913891955992,-0.1013373257598869,0.9682631947963636,1.6803459190518306,-0.2350820706572299,0,1
474,32,3.95,3.61,6.62,5.71,7.75,46.5,High,TikTok,0.270099917757771,0.4459010530281521,-1.1863568450082589,0.0853141067936965,0.0866975537231839,0.8627741275223364,-1.3718730281541422,2,2
475,39,2.01,11.76,5.04,4.46,3.29,90.68,Low,TikTok,1.0789552864441443,-0.7795443580039488,1.6502208252106227,-1.0069424244457903,-0.3945063988276783,-0.8572118112614114,1.1971000921636892,0,1
476,24,5.5,5.15,7.04,3.7,5.44,64.7,Low,TikTok,-0.6543062178837987,1.4249940360692632,-0.6503654815558566,0.3756607796548259,-0.6870784019786025,-0.0280706075876314,-0.3135817019933335,2,1
477,36,3.99,6.29,6.69,5.62,1.45,44.97,High,Instagram Reels,0.7323029855785558,0.4711679687195356,-0.2535926540651174,0.1337052189372183,0.0520508691395219,-1.5668024227775763,-1.4608392770017269,2,0
478,40,0.9,4.75,4.82,3.86,5.79,87.4,High,YouTube Shorts,1.1945060533993406,-1.4807012684398413,-0.7895840175175196,-1.159028776896858,-0.6254842960520922,0.1069058674290302,1.0063750619544884,0,2
479,17,5.5,7.79,5.19,4.87,1.9,41.18,Low,TikTok,-1.463161586570172,1.4249940360692632,0.2684768557911184,-0.903247184138244,-0.2366715023909954,-1.393261240613297,-1.6812197234934556,0,0
480,22,5.77,2.59,4.33,7.65,8.15,75.96,Medium,Instagram Reels,-0.8854077517941911,1.5955457169861018,-1.5413641117104997,-1.497766561901509,0.8335260880821224,1.0170329561128073,0.3411633712248366,0,2
481,28,0.93,3.5,4.33,6.63,1.51,82.16,Medium,TikTok,-0.1921031500630138,-1.4617510816713035,-1.2246419423977162,-1.497766561901509,0.4408636628006185,-1.543663598489006,0.701680196620277,0,2
482,38,3.43,9.46,4.07,7.73,1.08,51.47,Low,TikTok,0.9634045194889482,0.1174311490401663,0.8497142434310614,-1.677504978434589,0.8643231410453776,-1.7094918392237617,-1.0828780890871523,0,0
483,32,2.17,3.87,5.1,7.42,8.75,47.88,Low,Instagram Reels,0.270099917757771,-0.6784766952384147,-1.095864796633178,-0.9654643283227722,0.7449845608127635,1.248421198998513,-1.2916289605661249,0,2
484,29,2.66,4.36,7.4,8.34,9.48,46.83,High,TikTok,-0.0765523831078176,-0.3689569780189664,-0.9253220900801408,0.624529356392937,1.099150669890198,1.5299435611761223,-1.3526842293830947,2,2
485,36,1.49,9.93,5.58,2.82,1.78,99.6,High,TikTok,0.7323029855785558,-1.1080142619919344,1.0132960231860149,-0.6336395593386239,-1.0258459845744097,-1.4395388891904382,1.715779137732612,1,1
486,37,3.68,2.93,5.71,9.96,3.51,85.31,Low,TikTok,0.8478537525337521,0.2753493721113133,-1.4230283561430856,-0.5437703510720839,1.722790992396116,-0.7723694555366526,0.8848460030711865,0,2
487,16,5.77,6.37,4.66,5.28,7.68,58.76,Low,Instagram Reels,-1.5787123535253684,1.5955457169861018,-0.2257489468727848,-1.2696370332249074,-0.0788366059543125,0.835778832519004,-0.6589800798721911,0,1
488,41,3.27,2.23,6.88,7.46,5.86,60.13,Low,Instagram Reels,1.3100568203545369,0.0163634862746321,-1.666660794075996,0.2650525233267765,0.7603830872943912,0.1339011624323627,-0.5793174910348113,2,2
489,24,0.96,5.47,5.71,7.1,9.54,78.92,High,TikTok,-0.6543062178837987,-1.4428008949027662,-0.5389906527865265,-0.5437703510720839,0.6217963489597427,1.5530823854646922,0.5132810814136279,0,2
490,16,3.91,8.99,7.38,6.1,4.5,67.46,Low,Instagram Reels,-1.5787123535253684,0.4206341373367685,0.6861324636761073,0.6107033243519305,0.2368331869190529,-0.3905788547752377,-0.1530935668172993,2,0
491,40,2.37,2.9,7.71,9.96,1.03,56.28,Low,TikTok,1.1945060533993406,-0.5521421167814969,-1.4334697463402108,0.8388328530285323,1.722790992396116,-1.7287741927975706,-0.8031868100303671,2,0
492,31,5.21,10.88,6.92,2.96,1.18,43.43,High,TikTok,0.1545491508025747,1.2418088973067327,1.3439400460949646,0.2927045874087888,-0.971951141888713,-1.6709271320761443,-1.550387004599949,2,0
493,22,2.89,11.09,5.38,4.8,6.08,87.03,High,TikTok,-0.8854077517941911,-0.2236722127935112,1.4170297774748373,-0.7718998797486857,-0.2636189237338438,0.2187435181571214,0.9848603481808892,0,1
494,15,1.56,3.05,6.54,2.15,7.77,93.29,Medium,TikTok,-1.6942631204805645,-1.0637971595320133,-1.381262795354587,0.0300099786296718,-1.2837713031416718,0.8704870689518598,1.3488660460801567,1,2
495,23,1.55,11.91,5.26,2.64,8.12,52.36,High,YouTube Shorts,-0.7698569848389949,-1.070113888454859,1.7024277761962463,-0.8548560719947227,-1.0951393537417338,1.0054635439685216,-1.0311264802803874,0,1
496,25,4.73,4.98,8.51,7.42,9.2,43.8,Medium,YouTube Shorts,-0.5387554509286024,0.9386059090101307,-0.7095333593395633,1.3918741346687786,0.7449845608127635,1.4219623811627924,-1.5288722908263503,2,0
497,36,1.96,2.84,7.83,1.04,3.06,47.12,Medium,TikTok,0.7323029855785558,-0.8111280026181781,-1.45435252673446,0.9217890452745692,-1.7110804130068376,-0.945910637700932,-1.3358213456145984,2,0
498,30,4.72,2.05,6.47,9.01,7.65,64.86,Low,TikTok,0.0389983838473785,0.9322891800872846,-1.7293091352587444,-0.0183811335138499,1.3570759884574604,0.8242094203747189,-0.3042780419831288,0,2
499,21,1.63,6.09,8.83,6.7,8.44,57.96,Low,Instagram Reels,-1.0009585187493872,-1.019580057072092,-0.3232019220459489,1.6130906473248774,0.467811084143467,1.1288706068408982,-0.7054983799232155,2,0
500,43,2.27,8.3,6.73,4.97,8.53,44.41,High,TikTok,1.5411583542649292,-0.6153094060099558,0.4459804891422389,0.1613572830192306,-0.1981751861869265,1.163578843273754,-1.4934020870374445,2,0
501,24,3.06,5.32,5.64,3.98,4.7,67.29,Low,Instagram Reels,-0.6543062178837987,-0.1162878211051312,-0.5911976037721499,-0.5921614632156057,-0.5792887166072094,-0.3134494404800023,-0.1629787055781413,0,2
502,37,5.69,10.37,4.48,2.14,6.63,52.24,High,YouTube Shorts,0.8478537525337521,1.5450118856033352,1.166436412743844,-1.3940713215939626,-1.2876209347620786,0.4308494074690185,-1.038104225288041,0,1
503,40,5.62,9.17,6.72,9.29,5.96,44.02,Low,YouTube Shorts,1.1945060533993406,1.500794783143414,0.7487808048588555,0.1544442669987271,1.4648656738288532,0.1724658695799802,-1.5160797583123182,2,0
504,17,1.64,5.5,8.3,7.41,6.38,79.48,Medium,Instagram Reels,-1.463161586570172,-1.0132633281492462,-0.5285492625894017,1.2467007982382146,0.7411349291923567,0.3344376395999743,0.5458438914493452,1,2
505,32,2.47,9.34,8.33,4.03,3.54,74.35,Medium,TikTok,0.270099917757771,-0.4889748275530381,0.8079486826425621,1.2674398462997234,-0.5600405585051748,-0.7608000433923673,0.2475452923721497,1,0
506,39,1.32,11.4,7.02,1.64,7.15,89.58,Low,Instagram Reels,1.0789552864441443,-1.2153986536803143,1.5249241428451263,0.3618347476138194,-1.4801025157824237,0.6313858846366306,1.13313742959353,1,1
507,38,3.3,2.93,5.97,3.93,7.39,58.14,High,YouTube Shorts,0.9634045194889482,0.0353136730431696,-1.4230283561430856,-0.364031934539004,-0.5985368747092439,0.7239411817909127,-0.695031762411735,0,2
508,27,3.03,5.06,7.25,2.66,2.76,48.15,Medium,TikTok,-0.3076539170182101,-0.1352380078736691,-0.681689652147231,0.5208341160853905,-1.0874400905009198,-1.0616047591437852,-1.2759290342989045,2,0
509,42,5.45,6.63,7.81,8.08,4.99,61.61,Low,TikTok,1.4256075873097331,1.393410391455034,-0.135256898497704,0.9079630132335628,0.9990602477596188,-0.201611789751911,-0.4932586359404161,2,0
510,40,5.62,6.98,6.06,7.48,4.8,86.72,High,TikTok,1.1945060533993406,1.500794783143414,-0.0134406795312487,-0.3018147903544763,0.7680823505352051,-0.2748847333323847,0.9668345069111172,1,1
511,21,2.61,7.42,6.38,5.48,7.74,54.5,Low,YouTube Shorts,-1.0009585187493872,-0.400540622633196,0.1396997100265802,-0.0805982776983775,-0.0018439735461745,0.8589176568075747,-0.9066900276438968,2,2
512,39,3.2,5.01,7.4,8.97,7.0,55.3,High,TikTok,1.0789552864441443,-0.0278536161852889,-0.6990919691424389,0.624529356392937,1.3416774619758332,0.5735388239152039,-0.8601717275928724,2,2
513,18,5.43,8.67,8.38,2.63,5.29,48.86,High,YouTube Shorts,-1.347610819614976,1.380776933609342,0.5747576349067768,1.3020049264022393,-1.0989889853621406,-0.0859176683090581,-1.23464404300362,2,0
514,27,4.94,8.45,7.96,5.07,6.87,99.19,Medium,YouTube Shorts,-0.3076539170182101,1.0712572163898944,0.498187440127862,1.0116582535411094,-0.1596788699828573,0.523404704623301,1.6919385089564625,1,1
515,34,0.52,7.78,4.11,7.4,3.37,98.04,Low,YouTube Shorts,0.5012014516681634,-1.7207369675079849,0.2649963923920769,-1.6498529143525766,0.7372852975719499,-0.8263600455433172,1.625068452633115,0,2
516,15,2.26,3.14,4.62,1.61,3.09,79.48,Medium,Instagram Reels,-1.6942631204805645,-0.6216261349328018,-1.3499386247632128,-1.2972890973069198,-1.491651410643644,-0.9343412255566468,0.5458438914493452,0,2
517,22,2.82,6.77,8.26,4.35,3.16,52.89,Medium,YouTube Shorts,-0.8854077517941911,-0.2678893152534325,-0.0865304109111221,1.2190487341562015,-0.4368523466521543,-0.9073459305533144,-1.0003081064965835,2,0
518,28,1.76,5.56,8.17,6.14,1.27,85.99,Medium,YouTube Shorts,-0.1921031500630138,-0.9374625810750956,-0.5076664821951524,1.156831589971674,0.2522317134006805,-1.6362188956432884,0.924386558114557,1,0
519,30,1.6,6.91,5.94,4.3,7.22,75.04,High,Instagram Reels,0.0389983838473785,-1.0385302438406296,-0.0378039233245398,-0.3847709826005128,-0.4561005047541887,0.6583811796399627,0.2876673261661591,0,2
520,28,0.71,11.22,6.92,5.32,9.87,84.97,Medium,TikTok,-0.1921031500630138,-1.600719117973913,1.462275801662378,0.2927045874087888,-0.0634380794726849,1.6803459190518306,0.865075725549501,1,1
521,26,4.04,6.81,8.53,6.47,3.78,91.62,Medium,Instagram Reels,-0.4232046839734062,0.502751613333765,-0.0726085573149558,1.4057001667097846,0.3792695568741082,-0.6682447462380849,1.251759094723643,1,0
522,33,1.94,2.14,8.56,4.32,9.37,59.11,Low,TikTok,0.3856506847129672,-0.8237614604638699,-1.69798496466737,1.4264392147712943,-0.4484012415133747,1.4875223833137423,-0.6386283235998678,2,2
523,37,0.79,6.39,7.92,1.95,6.46,94.82,Medium,Instagram Reels,0.8478537525337521,-1.550185286591146,-0.2187880200747018,0.984006189459097,-1.3607639355498096,0.3652894053180685,1.4378322949277405,1,2
524,29,1.77,10.21,5.05,2.26,3.02,93.91,Low,TikTok,-0.0765523831078176,-0.9311458521522498,1.1107489983591794,-1.0000294084252874,-1.241425355317196,-0.9613365205599792,1.3849177286197003,0,1
525,42,4.91,9.8,7.65,5.74,1.11,72.83,Medium,Instagram Reels,1.4256075873097331,1.0523070296213566,0.9680499989984748,0.797354756905514,0.0982464485844047,-1.6979224270794764,0.1591605222752032,1,0
526,16,5.18,7.13,4.51,2.57,7.51,81.07,High,Instagram Reels,-1.5787123535253684,1.222858710538195,0.0387662714543746,-1.3733322735324538,-1.1220867750845822,0.7702188303680539,0.6382990128007558,0,1
527,16,3.16,4.5,8.47,9.01,7.27,64.66,High,YouTube Shorts,-1.5787123535253684,-0.0531205318766724,-0.876595602493559,1.364222070586767,1.3570759884574604,0.6776635332137715,-0.3159076169958851,2,0
528,37,2.79,6.65,4.75,8.51,3.06,79.31,Low,TikTok,0.8478537525337521,-0.28683950202197,-0.1282959716996207,-1.2074198890403798,1.1645944074371155,-0.945910637700932,0.5359587526885023,0,2
529,36,5.88,7.64,7.31,4.14,3.99,72.94,Low,Instagram Reels,0.7323029855785558,1.6650297351374066,0.2162699048054947,0.5623122122084088,-0.5176946106806991,-0.5872588612280877,0.1655567885322191,1,1
530,33,1.6,12.0,7.05,8.48,9.08,59.37,Medium,Instagram Reels,0.3856506847129672,-1.0385302438406296,1.7337519467876206,0.3825737956753288,1.153045512575895,1.3756847325856514,-0.6235098760832849,2,1
531,39,1.68,8.44,7.88,5.8,2.42,59.37,High,TikTok,1.0789552864441443,-0.9879964124578628,0.4947069767288205,0.9563541253770846,0.121344238306846,-1.1927247634456852,-0.6235098760832849,2,0
532,40,2.11,8.94,6.76,2.43,8.52,79.1,High,Instagram Reels,1.1945060533993406,-0.71637706877549,0.6687301466808991,0.1820963310807394,-1.1759816177702789,1.1597223725589922,0.523747698925108,1,1
533,44,1.45,6.91,4.3,6.53,2.52,97.4,Low,Instagram Reels,1.6567091212201257,-1.133281177683318,-0.0378039233245398,-1.5185056099630183,0.4023673465965497,-1.1541600562980674,1.5878538125922954,0,2
534,43,2.59,5.54,7.53,7.12,5.34,52.09,Medium,YouTube Shorts,1.5411583542649292,-0.4131740804788877,-0.5146274089932353,0.714398564659477,0.6294956122005567,-0.0666353147352493,-1.046826406547608,2,0
535,36,5.51,10.13,5.92,1.76,5.49,63.55,High,YouTube Shorts,0.7323029855785558,1.431310764992109,1.0829052911668466,-0.3985970146415192,-1.433906936337541,-0.0087882540138227,-0.3804517583166816,0,1
536,40,3.88,6.95,5.6,3.83,5.25,88.34,Low,TikTok,1.1945060533993406,0.4016839505682307,-0.0238820697283735,-0.6198135272976181,-0.6370331909133129,-0.1013435511681051,1.061034064514442,0,1
